t,ax,ay,az,gx,gy,gz
0.011444091796875, 0.5865794067382812, 1.8339584716796873, 7.819462622070312, -17.984732824427482, 5.511450381679389, 14.335877862595419
6.726503372192383, 0.5865794067382812, 1.7357962036132812, 7.888894470214844, -18.0381679389313, 5.755725190839694, 14.297709923664122
13.286828994750977, 0.5291185668945312, 1.7669208251953124, 7.8362220336914055, -18.419847328244273, 5.8320610687022905, 14.404580152671755
19.79970932006836, 0.6177040283203125, 1.7812860351562498, 7.785943798828124, -18.702290076335878, 5.7251908396946565, 14.442748091603054
26.294946670532227, 0.5889736083984375, 1.6998831787109374, 7.826645227050781, -18.69465648854962, 5.885496183206107, 14.49618320610687
32.7601432800293, 0.5506663818359374, 1.6735469604492186, 7.809885815429687, -18.427480916030536, 5.450381679389313, 14.564885496183207
39.171695709228516, 0.49320554199218747, 1.6017209106445311, 7.773972790527344, -18.267175572519083, 5.312977099236641, 14.526717557251908
45.63617706298828, 0.5099649536132812, 1.5370774658203123, 7.694964135742187, -17.66412213740458, 5.267175572519084, 14.595419847328245
52.190303802490234, 0.5602431884765625, 1.4820108276367188, 7.788338000488281, -17.458015267175572, 5.1603053435114505, 14.534351145038167
58.706045150756836, 0.5315127685546874, 1.5107412475585937, 7.606378674316406, -16.580152671755727, 5.312977099236641, 14.435114503816793
65.41705131530762, 0.5267243652343749, 1.5466542724609373, 7.584830859375, -16.106870229007633, 5.465648854961832, 14.412213740458014
71.91252708435059, 0.5482721801757812, 1.4508862060546874, 7.556100439453124, -15.694656488549619, 5.305343511450381, 14.282442748091603
78.42493057250977, 0.5578489868164063, 1.3958195678710936, 7.529764221191406, -14.717557251908397, 5.519083969465649, 14.236641221374045
84.93614196777344, 0.5458779785156249, 1.4963760375976562, 7.644685900878906, -13.977099236641221, 5.5038167938931295, 14.129770992366412
91.45474433898926, 0.5315127685546874, 1.4053963745117186, 7.436390356445312, -13.297709923664122, 5.312977099236641, 14.0
97.96404838562012, 0.49799394531249996, 1.429338391113281, 7.4411787597656245, -12.679389312977099, 5.305343511450381, 13.885496183206106
104.44307327270508, 0.4213794921875, 1.458068811035156, 7.381323718261719, -12.465648854961833, 5.221374045801527, 13.954198473282442
111.00554466247559, 0.4070142822265625, 1.4413093994140624, 7.280767248535156, -11.793893129770993, 5.099236641221374, 14.13740458015267
117.50555038452148, 0.39743747558593745, 1.4413093994140624, 7.343016491699219, -12.114503816793894, 4.824427480916031, 13.900763358778626
124.00555610656738, 0.43574470214843747, 1.4437036010742186, 7.108384729003906, -11.83969465648855, 4.603053435114504, 13.801526717557252
130.50031661987305, 0.28490999755859375, 1.3359645263671873, 7.1035963256835934, -9.83969465648855, 5.824427480916031, 13.86259541984733
136.9946002960205, 0.28490999755859375, 1.3670891479492187, 6.943184814453125, -11.648854961832061, 3.648854961832061, 14.099236641221374
143.62716674804688, 0.22266075439453123, 1.350329736328125, 6.928819604492187, -11.335877862595419, 3.114503816793893, 14.19083969465649
150.20203590393066, 0.316034619140625, 1.2210428466796874, 6.880935571289062, -10.854961832061068, 2.717557251908397, 14.450381679389313
156.74304962158203, 0.20829554443359374, 1.2593500732421874, 7.034164477539062, -10.427480916030534, 2.2977099236641223, 14.450381679389313
163.25712203979492, 0.22744915771484372, 1.2425906616210938, 6.921636999511718, -10.129770992366412, 1.4351145038167938, 14.687022900763358
169.7690486907959, 0.2154781494140625, 1.1348515869140625, 6.852205151367187, -9.450381679389313, 0.9923664122137404, 14.854961832061068
176.27453804016113, 0.181959326171875, 1.197100830078125, 6.868964562988281, -8.885496183206106, 0.648854961832061, 15.030534351145038
182.7843189239502, 0.1292868896484375, 1.209071838378906, 6.818686328125, -8.442748091603054, -0.16030534351145037, 15.312977099236642
189.28933143615723, 0.12210428466796874, 1.158793603515625, 6.792350109863281, -7.984732824427481, -0.9694656488549618, 15.366412213740459
195.80411911010742, 0.15083470458984374, 1.209071838378906, 6.828263134765624, -7.480916030534351, -1.549618320610687, 15.51908396946565
202.35276222229004, 0.19393033447265623, 1.2880804931640624, 6.828263134765624, -7.877862595419847, -2.16793893129771, 15.564885496183207
208.85777473449707, 0.1867477294921875, 1.2832920898437499, 6.849810949707031, -8.145038167938932, -2.50381679389313, 15.84732824427481
215.3787612915039, 0.181959326171875, 1.2521674682617188, 6.809109521484374, -8.091603053435115, -3.015267175572519, 16.083969465648856
221.8790054321289, 0.22744915771484372, 1.2497732666015624, 6.9527616210937495, -8.404580152671755, -3.1374045801526718, 16.12213740458015
228.3923625946045, 0.2154781494140625, 1.3072341064453123, 6.993463049316406, -8.82442748091603, -3.49618320610687, 16.16793893129771
234.9247932434082, 0.1867477294921875, 1.2808978881835937, 7.180210778808593, -8.870229007633588, -2.0, 16.30534351145038
241.42074584960938, 0.2657563842773437, 1.235408056640625, 7.168239770507812, -9.17557251908397, -4.175572519083969, 16.549618320610687
247.91407585144043, 0.2657563842773437, 1.2234370483398436, 7.053318090820312, -9.114503816793894, -4.702290076335878, 16.419847328244273
254.3487548828125, 0.22505495605468748, 1.2713210815429687, 7.223306408691406, -9.17557251908397, -5.015267175572519, 16.603053435114504
260.7848644256592, 0.229843359375, 1.2928688964843749, 7.244854223632812, -8.961832061068701, -5.312977099236641, 16.748091603053435
267.2872543334961, 0.22266075439453123, 1.3551181396484375, 7.242460021972656, -9.267175572519085, -5.770992366412214, 16.610687022900763
273.7910747528076, 0.21308394775390624, 1.2689268798828124, 7.244854223632812, -9.625954198473282, -5.923664122137405, 16.900763358778626
280.29584884643555, 0.2705447875976562, 1.2497732666015624, 7.297526660156249, -10.122137404580153, -6.114503816793893, 16.6793893129771
