t,ax,ay,az,gx,gy,gz
0.010728836059570312, 0.6512228515624999, 0.7302315063476562, 7.400477331542969, 3.4427480916030535, -5.320610687022901, -4.374045801526718
6.705284118652344, 0.5985504150390625, 0.737414111328125, 7.42441934814453, 3.366412213740458, -5.320610687022901, -4.480916030534351
13.229846954345703, 0.6440402465820312, 0.8092401611328125, 7.4220251464843745, 3.3969465648854964, -5.3893129770992365, -4.412213740458015
19.733190536499023, 0.6105214233398437, 0.8092401611328125, 7.419630944824219, 3.33587786259542, -5.0534351145038165, -4.6183206106870225
26.25560760498047, 0.5817910034179687, 0.7422025146484375, 7.326257080078125, 3.381679389312977, -4.870229007633588, -4.519083969465649
32.76324272155762, 0.63206923828125, 0.8164227661132812, 7.474697583007812, 3.6946564885496183, -4.908396946564886, -4.67175572519084
39.272308349609375, 0.6703764648437499, 0.7661445312499999, 7.551312036132812, 3.3969465648854964, -5.022900763358779, -4.778625954198473
45.78065872192383, 0.46208092041015625, 0.7876923461914062, 7.594407666015624, 3.564885496183206, -4.893129770992366, -4.908396946564886
52.28757858276367, 0.63206923828125, 0.7829039428710937, 7.560888842773437, 3.519083969465649, -4.877862595419847, -4.679389312977099
58.79402160644531, 0.5530605834960938, 0.7733271362304687, 7.594407666015624, 3.4122137404580153, -4.732824427480916, -4.732824427480916
65.29378890991211, 0.6512228515624999, 0.8451531860351562, 7.6614453125, 3.5343511450381677, -4.2748091603053435, -4.916030534351145
71.79713249206543, 0.6967126831054687, 0.814028564453125, 7.752424975585937, 3.687022900763359, -4.442748091603053, -4.786259541984733
78.29165458679199, 0.7565677246093749, 0.7948749511718749, 7.71890615234375, 3.7557251908396947, -4.458015267175573, -4.916030534351145
84.78665351867676, 0.6416460449218749, 0.8164227661132812, 7.750030773925781, 3.6412213740458017, -4.297709923664122, -4.778625954198473
91.28403663635254, 0.6464344482421874, 0.8499415893554687, 7.723694555664062, 3.7557251908396947, -4.450381679389313, -5.030534351145038
97.77688980102539, 0.6248866333007812, 0.8499415893554687, 7.893682873535155, 3.7404580152671754, -4.145038167938932, -4.748091603053435
104.32815551757812, 0.6440402465820312, 0.8667010009765624, 7.886500268554687, 3.8473282442748094, -1.9923664122137406, -4.877862595419847
110.85271835327148, 0.6344634399414062, 0.9050082275390624, 7.951143713378905, 3.801526717557252, -3.9083969465648853, -5.022900763358779
117.35224723815918, 0.6464344482421874, 0.8571241943359375, 7.9295958984374995, 3.549618320610687, -3.7786259541984735, -5.129770992366412
123.80385398864746, 0.7422025146484375, 0.8930372192382812, 7.843404638671874, 3.83206106870229, -3.5572519083969465, -4.793893129770993
130.2316188812256, 0.6512228515624999, 0.9002198242187499, 8.015787158203125, 3.7786259541984735, -3.83206106870229, -4.870229007633588
136.72852516174316, 0.507570751953125, 0.948103857421875, 7.991845141601562, 3.7480916030534353, -3.572519083969466, -4.916030534351145
143.23043823242188, 0.6081272216796875, 0.9121908325195311, 7.979874133300781, 3.885496183206107, -3.5267175572519083, -4.809160305343512
149.72591400146484, 0.5027823486328125, 1.0654197387695312, 8.01818135986328, 3.7938931297709924, -3.4732824427480917, -5.038167938931298
156.21662139892578, 0.622492431640625, 0.9648632690429687, 8.099584216308592, 4.1603053435114505, -3.6564885496183206, -4.900763358778626
162.68014907836914, 0.565031591796875, 0.9744400756835937, 8.267178332519531, 4.0458015267175576, -3.633587786259542, -5.114503816793893
169.08931732177734, 0.5770026000976562, 0.9504980590820312, 8.020575561523437, 3.763358778625954, -3.5267175572519083, -4.99236641221374
175.75597763061523, 0.5722141967773438, 0.9864110839843749, 8.09479581298828, 4.083969465648855, -3.7938931297709924, -4.908396946564886
182.25526809692383, 0.5817910034179687, 1.01514150390625, 8.13310303955078, 4.00763358778626, -3.8625954198473282, -5.206106870229007
188.74478340148926, 0.6296750366210937, 0.9097966308593749, 8.142679846191406, 3.801526717557252, -3.5801526717557253, -5.175572519083969
195.24335861206055, 0.5458779785156249, 0.9696516723632812, 8.202534887695313, 3.801526717557252, -3.6793893129770994, -5.091603053435114
201.7841339111328, 0.46208092041015625, 1.024718310546875, 8.097190014648437, 3.5877862595419847, -3.854961832061069, -5.129770992366412
208.27531814575195, 0.622492431640625, 1.0199299072265624, 8.154650854492187, 3.732824427480916, -4.122137404580153, -5.091603053435114
214.77699279785156, 0.5410895751953124, 1.0271125122070313, 8.090007409667969, 3.732824427480916, -4.236641221374046, -5.106870229007634
221.27652168273926, 0.6296750366210937, 0.9648632690429687, 8.13310303955078, 3.7022900763358777, -4.290076335877862, -5.091603053435114
