t,ax,ay,az,gx,gy,gz
0.011444091796875, 0.6488286499023437, 1.0749965454101562, 7.764395983886718, -0.16030534351145037, -4.251908396946565, -9.129770992366412
6.716728210449219, 0.679953271484375, 1.1228805786132812, 7.56567724609375, -0.22900763358778625, -5.809160305343512, -9.076335877862595
13.425111770629883, 0.6200982299804687, 1.0319009155273438, 7.5537062377929685, -0.3435114503816794, -4.00763358778626, -9.251908396946565
20.020246505737305, 0.6607996582031249, 1.1252747802734375, 7.520187414550781, -0.07633587786259542, -3.885496183206107, -9.183206106870228
26.522159576416016, 0.7637503295898437, 1.1851298217773436, 7.656656909179687, -0.44274809160305345, -3.5114503816793894, -9.229007633587786
33.02645683288574, 0.6344634399414062, 1.0941501586914062, 7.5153990112304685, -0.732824427480916, -3.732824427480916, -9.129770992366412
39.511680603027344, 0.689530078125, 1.2210428466796874, 7.587225061035156, -0.6030534351145038, -3.50381679389313, -9.198473282442748
45.94588279724121, 0.612915625, 1.0893617553710937, 7.429207751464843, -0.8549618320610687, -3.8091603053435112, -9.259541984732824
52.38795280456543, 0.7038952880859375, 1.1109095703125, 7.4579381713867186, -0.816793893129771, -3.549618320610687, -9.198473282442748
58.86125564575195, 0.7038952880859375, 1.0773907470703123, 7.486668591308593, -0.9236641221374046, -3.50381679389313, -9.17557251908397
65.3676986694336, 0.622492431640625, 1.0678139404296874, 7.6279264892578125, -1.0381679389312977, -3.4732824427480917, -9.274809160305344
71.87891006469727, 0.6847416748046875, 1.0965443603515623, 7.601590270996093, -1.0229007633587786, -3.183206106870229, -9.114503816793894
78.45854759216309, 0.622492431640625, 1.0582371337890624, 7.582436657714843, -1.0610687022900764, -3.4732824427480917, -9.13740458015267
84.98096466064453, 0.6344634399414062, 0.9265560424804687, 7.6231380859375, -1.0916030534351144, -3.1908396946564888, -9.259541984732824
91.48502349853516, 0.6344634399414062, 1.0630255371093749, 7.6231380859375, -1.2442748091603053, -3.2213740458015265, -9.0
97.99861907958984, 0.6584054565429687, 1.0941501586914062, 7.587225061035156, -1.2213740458015268, -2.954198473282443, -9.114503816793894
104.49576377868652, 0.6607996582031249, 1.005564697265625, 7.635109094238281, -1.366412213740458, -3.183206106870229, -9.213740458015268
110.96525192260742, 0.6751648681640625, 1.0271125122070313, 7.659051110839843, -1.282442748091603, -3.0, -8.98473282442748
117.3853874206543, 0.6607996582031249, 1.1611878051757811, 7.706935144042968, -1.5801526717557253, -2.8244274809160306, -8.98473282442748
123.98171424865723, 0.6512228515624999, 1.0390835205078124, 7.635109094238281, -1.5572519083969465, -2.6259541984732824, -9.15267175572519
130.48815727233887, 0.565031591796875, 1.1947066284179686, 7.706935144042968, -1.4732824427480915, -2.9160305343511452, -9.106870229007633
136.98530197143555, 0.7326257080078125, 1.1348515869140625, 7.7596075805664055, -1.4045801526717556, -2.8091603053435112, -9.17557251908397
143.48578453063965, 0.6440402465820312, 1.1228805786132812, 7.766790185546874, -1.4809160305343512, -2.633587786259542, -9.038167938931299
149.99651908874512, 0.603338818359375, 1.218648645019531, 7.809885815429687, -1.8778625954198473, -2.7022900763358777, -9.061068702290076
156.62074089050293, 0.6296750366210937, 1.177947216796875, 7.773972790527344, -1.6870229007633588, -2.5877862595419847, -9.17557251908397
163.12098503112793, 0.6560112548828124, 1.1348515869140625, 7.9463553100585935, -1.6717557251908397, -2.648854961832061, -9.099236641221374
169.6615219116211, 0.6057330200195312, 1.1133037719726562, 7.8912886718749995, -1.6106870229007633, -2.366412213740458, -9.389312977099237
176.1801242828369, 0.6105214233398437, 1.1444283935546875, 7.953537915039062, -1.6717557251908397, -2.2442748091603053, -9.49618320610687
182.74307250976562, 0.46208092041015625, 1.1372457885742187, 7.9655089233398435, -1.3740458015267176, -2.427480916030534, -9.290076335877863
189.2406940460205, 0.6368576416015624, 1.0989385620117187, 7.953537915039062, -1.6412213740458015, -2.3969465648854964, -9.450381679389313
